eco,name,pgn,family,variation,position_fen,color_hex,family_hue,duplicate_group_size,duplicate_group_rank,umap_x,umap_y
A00,Polish Opening: Schuehler Gambit,1. b4 c6 2. Bb2 a5 3. b5 cxb5 4. e4,Polish Opening,Schuehler Gambit,rnbqkbnr/1p1ppppp/8/pp6/4P3/8/PBPP1PPP/RN1QKBNR b KQkq - 0 4,#6569ea,238.3783783783784,1,1,2.697394609451294,-1.9426829814910889
A00,Polish Opening: Symmetrical Variation,1. b4 b5,Polish Opening,Symmetrical Variation,rnbqkbnr/p1pppppp/8/1p6/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 0 2,#7276e6,238.3783783783784,1,1,-4.305354595184326,5.605960369110107
A00,Polish Opening: Tartakower Gambit,1. b4 e5 2. Bb2 f6 3. e4,Polish Opening,Tartakower Gambit,rnbqkbnr/pppp2pp/5p2/4p3/1P2P3/8/PBPP1PPP/RN1QKBNR b KQkq - 0 3,#7f82e3,238.3783783783784,1,1,-3.5505168437957764,6.405736923217773
A00,Polish Opening: Wolferts Gambit,1. b4 e5 2. Bb2 c5,Polish Opening,Wolferts Gambit,rnbqkbnr/pp1p1ppp/8/2p1p3/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 0 3,#797df2,238.3783783783784,1,1,-4.09794282913208,4.505260944366455
A00,Saragossa Opening,1. c3,Saragossa Opening,Root,rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,#ca24db,294.3243243243243,1,1,-3.2077205181121826,7.554352283477783
A00,Sodium Attack,1. Na3,Sodium Attack,Root,rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1,#e68ed2,313.7837837837838,1,1,-2.6509785652160645,9.0548734664917
A00,Sodium Attack: Celadon Variation,1. Na3 e5 2. d3 Bxa3 3. bxa3 d5 4. e3 c5 5. Rb1,Sodium Attack,Celadon Variation,rnbqk1nr/pp3ppp/8/2ppp3/8/P2PP3/P1P2PPP/1RBQKBNR b Kkq - 1 5,#a21081,313.7837837837838,1,1,-1.7159117460250854,5.938595294952393
A00,Sodium Attack: Chenoboskion Variation,1. Na3 g6 2. g4,Sodium Attack,Chenoboskion Variation,rnbqkbnr/pppppp1p/6p1/8/6P1/N7/PPPPPP1P/R1BQKBNR b KQkq - 0 2,#d61dab,313.7837837837838,1,1,-3.1424574851989746,8.872281074523926
A00,Sodium Attack: Durkin Gambit,1. Na3 e5 2. Nc4 Nc6 3. e4 f5,Sodium Attack,Durkin Gambit,r1bqkbnr/pppp2pp/2n5/4pp2/2N1P3/8/PPPP1PPP/R1BQKBNR w KQkq - 0 4,#e153c0,313.7837837837838,1,1,-3.647691011428833,5.165750980377197
A00,Valencia Opening,1. d3 e5 2. Nd2,Valencia Opening,Root,rnbqkbnr/pppp1ppp/8/4p3/8/3P4/PPPNPPPP/R1BQKBNR b KQkq - 1 2,#db2484,328.3783783783784,1,1,-1.85368013381958,8.466217041015625
A00,Van Geet Opening,1. Nc3,Van Geet Opening,Root,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,#ef5ea5,330.81081081081084,1,1,-2.5016627311706543,9.012458801269531
A00,Van Geet Opening: Battambang Variation,1. a3 e5 2. Nc3,Van Geet Opening,Battambang Variation,rnbqkbnr/pppp1ppp/8/4p3/8/P1N5/1PPPPPPP/R1BQKBNR b KQkq - 1 2,#a21057,330.81081081081084,1,1,-2.297264575958252,8.905851364135742
A00,Van Geet Opening: Billockus-Johansen Gambit,1. Nc3 e5 2. Nf3 Bc5,Van Geet Opening,Billockus-Johansen Gambit,rnbqk1nr/pppp1ppp/8/2b1p3/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3,#a31d5e,330.81081081081084,1,1,-1.904109001159668,8.491998672485352
A00,Van Geet Opening: Damhaug Gambit,1. Nc3 d5 2. f4 e5,Van Geet Opening,Damhaug Gambit,rnbqkbnr/ppp2ppp/8/3pp3/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 0 3,#a22461,330.81081081081084,1,1,-4.472734451293945,7.0430192947387695
A00,Van Geet Opening: Dougherty Gambit,1. Nc3 d5 2. e4 dxe4 3. f3,Van Geet Opening,Dougherty Gambit,rnbqkbnr/ppp1pppp/8/8/4p3/2N2P2/PPPP2PP/R1BQKBNR b KQkq - 0 3,#ba1264,330.81081081081084,1,1,-3.4702093601226807,6.240377426147461
A00,Van Geet Opening: Dunst-Perrenet Gambit,1. Nc3 d5 2. e4 dxe4 3. d3,Van Geet Opening,Dunst-Perrenet Gambit,rnbqkbnr/ppp1pppp/8/8/4p3/2NP4/PPP2PPP/R1BQKBNR b KQkq - 0 3,#ba1967,330.81081081081084,1,1,-1.6807864904403687,7.1501359939575195
A00,Van Geet Opening: Düsseldorf Gambit,1. Nc3 c5 2. b4,Van Geet Opening,Düsseldorf Gambit,rnbqkbnr/pp1ppppp/8/2p5/1P6/2N5/P1PPPPPP/R1BQKBNR b KQkq - 0 2,#b9216b,330.81081081081084,1,1,-3.842562675476074,6.2316484451293945
A00,Van Geet Opening: Gladbacher Gambit,1. Nc3 e5 2. b3 d5 3. e4 dxe4 4. d3,Van Geet Opening,Gladbacher Gambit,rnbqkbnr/ppp2ppp/8/4p3/4p3/1PNP4/P1P2PPP/R1BQKBNR b KQkq - 0 4,#b7286e,330.81081081081084,1,1,-1.9012960195541382,8.623680114746094
A00,Van Geet Opening: Hector Gambit,1. Nc3 d5 2. e4 dxe4 3. Bc4,Van Geet Opening,Hector Gambit,rnbqkbnr/ppp1pppp/8/8/2B1p3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 3,#d01c74,330.81081081081084,1,1,-1.6392064094543457,3.8972842693328857
A00,Van Geet Opening: Hergert Gambit,1. Nc3 d6 2. f4 e5 3. fxe5 Nc6,Van Geet Opening,Hergert Gambit,r1bqkbnr/ppp2ppp/2np4/4P3/8/2N5/PPPPP1PP/R1BQKBNR w KQkq - 1 4,#cf2477,330.81081081081084,1,1,-1.7498252391815186,5.222728729248047
A00,Van Geet Opening: Hulsemann Gambit,1. Nc3 e5 2. e3 d5 3. Qh5 Be6,Van Geet Opening,Hulsemann Gambit,rn1qkbnr/ppp2ppp/4b3/3pp2Q/8/2N1P3/PPPP1PPP/R1B1KBNR w KQkq - 2 4,#cd2d7b,330.81081081081084,1,1,-0.3593623638153076,6.17711067199707
A00,Van Geet Opening: Jendrossek Gambit,1. Nc3 d5 2. f4 d4 3. Ne4 f5 4. Nf2 Nf6 5. Nf3 c5 6. b4,Van Geet Opening,Jendrossek Gambit,rnbqkb1r/pp2p1pp/5n2/2p2p2/1P1p1P2/5N2/P1PPPNPP/R1BQKB1R b KQkq - 0 6,#e8187d,330.81081081081084,1,1,3.780930519104004,-1.3241175413131714
A00,Van Geet Opening: Kluever Gambit,1. Nc3 f5 2. e4 fxe4 3. d3,Van Geet Opening,Kluever Gambit,rnbqkbnr/ppppp1pp/8/8/4p3/2NP4/PPP2PPP/R1BQKBNR b KQkq - 0 3,#e12581,330.81081081081084,1,1,-2.2424376010894775,8.049154281616211
A00,Van Geet Opening: Laroche Gambit,1. Nc3 b5,Van Geet Opening,Laroche Gambit,rnbqkbnr/p1pppppp/8/1p6/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2,#db3284,330.81081081081084,1,1,-3.591156482696533,5.681668281555176
A00,Van Geet Opening: Liebig Gambit,1. Nc3 e5 2. e3 d5 3. Qh5 Nf6,Van Geet Opening,Liebig Gambit,rnbqkb1r/ppp2ppp/5n2/3pp2Q/8/2N1P3/PPPP1PPP/R1B1KBNR w KQkq - 2 4,#d53f88,330.81081081081084,1,1,1.8531923294067383,4.67208194732666
A00,Van Geet Opening: Melleby Gambit,1. Nc3 d5 2. f4 d4 3. Ne4 c5,Van Geet Opening,Melleby Gambit,rnbqkbnr/pp2pppp/8/2p5/3pNP2/8/PPPPP1PP/R1BQKBNR w KQkq - 0 4,#ea2f8a,330.81081081081084,1,1,-2.0306341648101807,1.7788200378417969
A00,Van Geet Opening: Myers Attack,1. Nc3 g6 2. h4,Van Geet Opening,Myers Attack,rnbqkbnr/pppppp1p/6p1/8/7P/2N5/PPPPPPP1/R1BQKBNR b KQkq - 0 2,#e43c8e,330.81081081081084,1,1,-2.7689738273620605,8.542922019958496
A00,Van Geet Opening: Napoleon Attack,1. Nc3 e5 2. Nf3 Nc6 3. d4,Van Geet Opening,Napoleon Attack,r1bqkbnr/pppp1ppp/2n5/4p3/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 0 3,#df4891,330.81081081081084,1,1,-0.5629556179046631,6.561925888061523
A00,Van Geet Opening: Novosibirsk Variation,1. Nc3 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qh4,Van Geet Opening,Novosibirsk Variation,r1bqkbnr/pp1ppppp/2n5/8/7Q/2N5/PPP1PPPP/R1B1KBNR b KQkq - 2 4,#d95495,330.81081081081084,1,1,3.182040214538574,3.4165358543395996
A00,Van Geet Opening: Nowokunski Gambit,1. Nc3 e5 2. f4 exf4 3. e4,Van Geet Opening,Nowokunski Gambit,rnbqkbnr/pppp1ppp/8/8/4Pp2/2N5/PPPP2PP/R1BQKBNR b KQkq e3 0 3,#ed4798,330.81081081081084,2,1,-2.3092706203460693,2.2443947792053223
A00,Van Geet Opening: Pfeiffer Gambit,1. Nc3 d5 2. f4 d4 3. Ne4 e5,Van Geet Opening,Pfeiffer Gambit,rnbqkbnr/ppp2ppp/8/4p3/3pNP2/8/PPPPP1PP/R1BQKBNR w KQkq - 0 4,#e7539b,330.81081081081084,1,1,-4.305725574493408,4.762291431427002
A00,"Van Geet Opening: Pfeiffer Gambit, Sleipnir Countergambit",1. Nc3 d5 2. f4 d4 3. Ne4 e5 4. Nf3,Van Geet Opening,Pfeiffer Gambit,rnbqkbnr/ppp2ppp/8/4p3/3pNP2/5N2/PPPPP1PP/R1BQKB1R b KQkq - 1 4,#e7539b,330.81081081081084,1,1,-2.378340244293213,4.157587051391602
A00,Van Geet Opening: Reversed Nimzowitsch,1. Nc3 e5,Van Geet Opening,Reversed Nimzowitsch,rnbqkbnr/pppp1ppp/8/4p3/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2,#e35e9f,330.81081081081084,1,1,-3.1705751419067383,8.85560131072998
A00,Van Geet Opening: Reversed Scandinavian,1. Nc3 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qa4,Van Geet Opening,Reversed Scandinavian,r1bqkbnr/pppp1ppp/2n5/8/Q7/2N5/PPP1PPPP/R1B1KBNR b KQkq - 2 4,#de69a2,330.81081081081084,1,1,-0.25205734372138977,5.734792232513428
A00,Van Geet Opening: Sicilian Two Knights,1. Nc3 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4,Van Geet Opening,Sicilian Two Knights,r1bqkbnr/pp1ppppp/2n5/8/3N4/2N5/PPP1PPPP/R1BQKB1R b KQkq - 0 4,#eb69a8,330.81081081081084,1,1,3.638908863067627,1.4896109104156494
A00,Van Geet Opening: Sleipnir Gambit,1. Nc3 d5 2. e3 e5 3. d4 Bb4,Van Geet Opening,Sleipnir Gambit,rnbqk1nr/ppp2ppp/8/3pp3/1b1P4/2N1P3/PPP2PPP/R1BQKBNR w KQkq - 1 4,#e674ac,330.81081081081084,1,1,0.9400631785392761,2.7517755031585693
A00,Van Geet Opening: Twyble Attack,1. Nc3 c5 2. Rb1,Van Geet Opening,Twyble Attack,rnbqkbnr/pp1ppppp/8/2p5/8/2N5/PPPPPPPP/1RBQKBNR b Kkq - 1 2,#e37eaf,330.81081081081084,1,1,-2.6968839168548584,5.869157314300537
A00,Van Geet Opening: Tübingen Gambit,1. Nc3 Nf6 2. g4,Van Geet Opening,Tübingen Gambit,rnbqkb1r/pppppppp/5n2/8/6P1/2N5/PPPPPP1P/R1BQKBNR b KQkq - 0 2,#f176b2,330.81081081081084,1,1,-2.9962713718414307,7.963348388671875
A00,Van Geet Opening: Venezolana Variation,1. Nc3 d5 2. d3 Nf6 3. g3,Van Geet Opening,Venezolana Variation,rnbqkb1r/ppp1pppp/5n2/3p4/8/2NP2P1/PPP1PP1P/R1BQKBNR b KQkq - 0 3,#ee80b5,330.81081081081084,1,1,-1.455783486366272,8.15259838104248
A00,Van Geet Opening: Warsteiner Gambit,1. Nc3 d5 2. f4 g5,Van Geet Opening,Warsteiner Gambit,rnbqkbnr/ppp1pp1p/8/3p2p1/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 0 3,#ea8ab9,330.81081081081084,1,1,-4.166259288787842,7.491006851196289
A00,Van't Kruijs Opening,1. e3,Van't Kruijs Opening,Root,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,#ea8ab5,333.2432432432432,1,1,-2.4980173110961914,8.906475067138672
A00,Van't Kruijs Opening: Bouncing Bishop Variation,1. e3 e5 2. Bc4 b5 3. Bb3,Van't Kruijs Opening,Bouncing Bishop Variation,rnbqkbnr/p1pp1ppp/8/1p2p3/8/1B2P3/PPPP1PPP/RNBQK1NR b KQkq - 1 3,#a21051,333.2432432432432,1,1,-2.014348030090332,8.730947494506836
A00,"Van't Kruijs Opening: Keoni-Hiva Gambit, Akahi Variation",1. e3 e5 2. Nc3 Nf6 3. f4 exf4 4. Nf3,Van't Kruijs Opening,Keoni-Hiva Gambit,rnbqkb1r/pppp1ppp/5n2/8/5p2/2N1PN2/PPPP2PP/R1BQKB1R b KQkq - 1 4,#e33180,333.2432432432432,1,1,-0.029345551505684853,5.167939186096191
A00,"Van't Kruijs Opening: Keoni-Hiva Gambit, Alua Variation",1. e3 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3,Van't Kruijs Opening,Keoni-Hiva Gambit,r1bqkbnr/pppp1ppp/2n5/8/5p2/2N1PN2/PPPP2PP/R1BQKB1R b KQkq - 1 4,#e33180,333.2432432432432,1,1,1.4565975666046143,4.549674987792969
A00,"Van't Kruijs Opening: Keoni-Hiva Gambit, Ekolu Variation",1. e3 e5 2. Nc3 d5 3. f4 exf4 4. Nf3,Van't Kruijs Opening,Keoni-Hiva Gambit,rnbqkbnr/ppp2ppp/8/3p4/5p2/2N1PN2/PPPP2PP/R1BQKB1R b KQkq - 1 4,#e33180,333.2432432432432,1,1,-1.4919579029083252,5.026935577392578
A00,Ware Opening,1. a4,Ware Opening,Root,rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1,#d53f5d,347.8378378378378,1,1,-3.1863856315612793,8.816102981567383
A00,Ware Opening: Cologne Gambit,1. a4 b6 2. d4 d5 3. Nc3 Nd7,Ware Opening,Cologne Gambit,r1bqkbnr/p1pnpppp/1p6/3p4/P2P4/2N5/1PP1PPPP/R1BQKBNR w KQkq - 2 4,#a2102e,347.8378378378378,1,1,-1.3741544485092163,5.512328147888184
A00,Ware Opening: Crab Variation,1. a4 e5 2. h4,Ware Opening,Crab Variation,rnbqkbnr/pppp1ppp/8/4p3/P6P/8/1PPPPPP1/RNBQKBNR b KQkq - 0 2,#ba193a,347.8378378378378,1,1,-3.6077535152435303,7.919291973114014
A00,Ware Opening: Meadow Hay Trap,1. a4 e5 2. Ra3,Ware Opening,Meadow Hay Trap,rnbqkbnr/pppp1ppp/8/4p3/P7/R7/1PPPPPPP/1NBQKBNR b Kkq - 1 2,#cf2447,347.8378378378378,1,1,-2.692200183868408,9.108525276184082
A00,Ware Opening: Symmetric Variation,1. a4 a5,Ware Opening,Symmetric Variation,rnbqkbnr/1ppppppp/8/p7/P7/8/1PPPPPPP/RNBQKBNR w KQkq - 0 2,#ed4769,347.8378378378378,1,1,-4.1227617263793945,6.556067943572998
A00,Ware Opening: Ware Gambit,1. a4 e5 2. a5 d5 3. e3 f5 4. a6,Ware Opening,Ware Gambit,rnbqkbnr/ppp3pp/P7/3ppp2/8/4P3/1PPP1PPP/RNBQKBNR b KQkq - 0 4,#eb6984,347.8378378378378,1,1,-3.442150592803955,6.037054538726807
A00,Ware Opening: Wing Gambit,1. a4 b5 2. axb5 Bb7,Ware Opening,Wing Gambit,rn1qkbnr/pbpppppp/8/1P6/8/8/1PPPPPPP/RNBQKBNR w KQkq - 1 3,#ea8a9d,347.8378378378378,1,1,-2.3848509788513184,4.9546051025390625
A01,Nimzo-Larsen Attack,1. b3,Nimzo-Larsen Attack,Root,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,#6f9de6,216.48648648648648,1,1,-2.849139451980591,8.94704532623291
A01,Nimzo-Larsen Attack: Classical Variation,1. b3 d5,Nimzo-Larsen Attack,Classical Variation,rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,#1049a2,216.48648648648648,1,1,-4.379175662994385,4.936277866363525
A01,Nimzo-Larsen Attack: Dutch Variation,1. b3 f5,Nimzo-Larsen Attack,Dutch Variation,rnbqkbnr/ppppp1pp/8/5p2/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,#1751ab,216.48648648648648,1,1,-4.46929407119751,6.970569133758545
A01,Nimzo-Larsen Attack: English Variation,1. b3 c5,Nimzo-Larsen Attack,English Variation,rnbqkbnr/pp1ppppp/8/2p5/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,#2059b3,216.48648648648648,1,1,-2.884124755859375,2.691736936569214
A01,Nimzo-Larsen Attack: Graz Attack,1. b3 d5 2. Ba3,Nimzo-Larsen Attack,Graz Attack,rnbqkbnr/ppp1pppp/8/3p4/8/BP6/P1PPPPPP/RN1QKBNR b KQkq - 1 2,#2962ba,216.48648648648648,1,1,-3.058926820755005,8.686644554138184
A01,Nimzo-Larsen Attack: Indian Variation,1. b3 Nf6,Nimzo-Larsen Attack,Indian Variation,rnbqkb1r/pppppppp/5n2/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 1 2,#1664dd,216.48648648648648,1,1,-2.1258890628814697,4.26882791519165
A01,Nimzo-Larsen Attack: Modern Variation,1. b3 e5,Nimzo-Larsen Attack,Modern Variation,rnbqkbnr/pppp1ppp/8/4p3/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,#226de1,216.48648648648648,1,1,-4.33047342300415,7.399129390716553
A01,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6,Nimzo-Larsen Attack,Modern Variation,r1bqkbnr/pppp1ppp/2n5/4p3/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 2 3,#226de1,216.48648648648648,1,1,0.9643619060516357,4.014828205108643
A01,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6 3. e3,Nimzo-Larsen Attack,Modern Variation,r1bqkbnr/pppp1ppp/2n5/4p3/8/1P2P3/PBPP1PPP/RN1QKBNR b KQkq - 0 3,#226de1,216.48648648648648,1,1,3.7239575386047363,0.638605535030365
A01,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6 3. c4 Nf6,Nimzo-Larsen Attack,Modern Variation,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq - 1 4,#226de1,216.48648648648648,1,1,2.9116432666778564,0.7736791372299194
A01,Nimzo-Larsen Attack: Pachman Gambit,1. b3 e5 2. Bb2 Nc6 3. f4,Nimzo-Larsen Attack,Pachman Gambit,r1bqkbnr/pppp1ppp/2n5/4p3/5P2/1P6/PBPPP1PP/RN1QKBNR b KQkq - 0 3,#4c83d8,216.48648648648648,1,1,-3.664046287536621,5.33355188369751
A01,Nimzo-Larsen Attack: Polish Variation,1. b3 b5,Nimzo-Larsen Attack,Polish Variation,rnbqkbnr/p1pppppp/8/1p6/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,#4788ed,216.48648648648648,1,1,-2.7726879119873047,3.7946834564208984
A01,Nimzo-Larsen Attack: Ringelbach Gambit,1. b3 f5 2. Bb2 e6 3. e4,Nimzo-Larsen Attack,Ringelbach Gambit,rnbqkbnr/pppp2pp/4p3/5p2/4P3/1P6/PBPP1PPP/RN1QKBNR b KQkq - 0 3,#5b93e9,216.48648648648648,1,1,-2.468378782272339,4.469600200653076
A01,Nimzo-Larsen Attack: Spike Variation,1. b3 Nf6 2. Bb2 g6 3. g4,Nimzo-Larsen Attack,Spike Variation,rnbqkb1r/pppppp1p/5np1/8/6P1/1P6/PBPPPP1P/RN1QKBNR b KQkq - 0 3,#81a7e3,216.48648648648648,1,1,-2.692086935043335,4.168450355529785
A01,Nimzo-Larsen Attack: Symmetrical Variation,1. b3 b6,Nimzo-Larsen Attack,Symmetrical Variation,rnbqkbnr/p1pppppp/1p6/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,#82aef3,216.48648648648648,1,1,-3.3188986778259277,7.863454818725586
A02,Bird Opening,1. f4,Bird Opening,Root,rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,#ec913b,29.18918918918919,1,1,-2.9961273670196533,8.938220024108887
A02,Bird Opening: Batavo-Polish Attack,1. f4 Nf6 2. Nf3 g6 3. b4,Bird Opening,Batavo-Polish Attack,rnbqkb1r/pppppp1p/5np1/8/1P3P2/5N2/P1PPP1PP/RNBQKB1R b KQkq - 0 3,#a25710,29.18918918918919,1,1,-2.3550286293029785,2.5327861309051514
A02,Bird Opening: Double Duck Formation,1. f4 f5 2. d4 d5,Bird Opening,Double Duck Formation,rnbqkbnr/ppp1p1pp/8/3p1p2/3P1P2/8/PPP1P1PP/RNBQKBNR w KQkq - 0 3,#a65c17,29.18918918918919,1,1,-4.120560646057129,4.3366498947143555
A02,Bird Opening: From's Gambit,1. f4 e5,Bird Opening,From's Gambit,rnbqkbnr/pppp1ppp/8/4p3/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,#aa6625,29.18918918918919,1,1,-4.465251922607422,7.218418121337891
A02,"Bird Opening: From's Gambit, Bahr Gambit",1. f4 e5 2. Nc3,Bird Opening,From's Gambit,rnbqkbnr/pppp1ppp/8/4p3/5P2/2N5/PPPPP1PP/R1BQKBNR b KQkq - 1 2,#aa6625,29.18918918918919,1,1,-3.1926634311676025,8.817755699157715
A02,"Bird Opening: From's Gambit, Langheld Gambit",1. f4 e5 2. fxe5 d6 3. exd6 Nf6,Bird Opening,From's Gambit,rnbqkb1r/ppp2ppp/3P1n2/8/8/8/PPPPP1PP/RNBQKBNR w KQkq - 1 4,#aa6625,29.18918918918919,1,1,1.8470765352249146,-0.7578073740005493
A02,"Bird Opening: From's Gambit, Lasker Variation",1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5,Bird Opening,From's Gambit,rnbqk1nr/ppp2p1p/3b4/6p1/8/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 5,#aa6625,29.18918918918919,1,1,-0.15520088374614716,0.3078322112560272
A02,"Bird Opening: From's Gambit, Lipke Variation",1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 Nh6 5. d4,Bird Opening,From's Gambit,rnbqk2r/ppp2ppp/3b3n/8/3P4/5N2/PPP1P1PP/RNBQKB1R b KQkq - 0 5,#aa6625,29.18918918918919,1,1,0.5450466275215149,0.8743054270744324
A02,Bird Opening: Hobbs Gambit,1. f4 g5,Bird Opening,Hobbs Gambit,rnbqkbnr/pppppp1p/8/6p1/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,#c66a14,29.18918918918919,1,1,-4.478055953979492,7.0752339363098145
A02,Bird Opening: Hobbs-Zilbermints Gambit,1. f4 h6 2. Nf3 g5,Bird Opening,Hobbs-Zilbermints Gambit,rnbqkbnr/pppppp2/7p/6p1/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3,#c86f1b,29.18918918918919,1,1,-3.418349027633667,5.250621318817139
A02,Bird Opening: Horsefly Defense,1. f4 Nh6,Bird Opening,Horsefly Defense,rnbqkb1r/pppppppp/7n/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 1 2,#c97423,29.18918918918919,1,1,-4.279073715209961,7.4465012550354
A02,Bird Opening: Lasker Gambit,1. f4 e5 2. fxe5 f6,Bird Opening,Lasker Gambit,rnbqkbnr/pppp2pp/5p2/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq - 0 3,#ca792c,29.18918918918919,1,1,-3.9440536499023438,7.590705871582031
A02,Bird Opening: Mujannah,1. f4 Nf6 2. c4,Bird Opening,Mujannah,rnbqkb1r/pppppppp/5n2/8/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 0 2,#e28228,29.18918918918919,1,1,-4.096489429473877,4.351871013641357
A02,Bird Opening: Myers Defense,1. f4 b5,Bird Opening,Myers Defense,rnbqkbnr/p1pppppp/8/1p6/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,#dc8738,29.18918918918919,1,1,-4.397515296936035,5.063576698303223
A02,Bird Opening: Platz Gambit,1. f4 e5 2. fxe5 Ne7,Bird Opening,Platz Gambit,rnbqkb1r/ppppnppp/8/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq - 1 3,#d78d47,29.18918918918919,1,1,-0.002512405626475811,2.8193962574005127
A02,Bird Opening: Schlechter Gambit,1. f4 e5 2. fxe5 Nc6,Bird Opening,Schlechter Gambit,r1bqkbnr/pppp1ppp/2n5/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq - 1 3,#e6964a,29.18918918918919,1,1,-1.3293955326080322,3.6842854022979736
A02,Bird Opening: Siegener Gambit,1. f4 e5 2. d4 exd4 3. Nf3 c5 4. c3,Bird Opening,Siegener Gambit,rnbqkbnr/pp1p1ppp/8/2p5/3p1P2/2P2N2/PP2P1PP/RNBQKB1R b KQkq - 0 4,#e29b59,29.18918918918919,1,1,0.596539318561554,0.876558780670166
A02,Bird Opening: Swiss Gambit,1. f4 f5 2. e4 fxe4 3. Nc3 Nf6 4. g4,Bird Opening,Swiss Gambit,rnbqkb1r/ppppp1pp/5n2/8/4pPP1/2N5/PPPP3P/R1BQKBNR b KQkq - 0 4,#efa55e,29.18918918918919,1,1,0.7034410238265991,0.8075723052024841
A02,Bird Opening: Wagner-Zwitersch Gambit,1. f4 f5 2. e4,Bird Opening,Wagner-Zwitersch Gambit,rnbqkbnr/ppppp1pp/8/5p2/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,#e7af79,29.18918918918919,1,1,-4.272143840789795,4.675543785095215
A03,Bird Opening: Dutch Variation,1. f4 d5,Bird Opening,Dutch Variation,rnbqkbnr/ppp1pppp/8/3p4/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,#a8611e,29.18918918918919,1,1,-4.471851348876953,5.240813255310059
A03,"Bird Opening: Dutch Variation, Dudweiler Gambit",1. f4 d5 2. g4,Bird Opening,Dutch Variation,rnbqkbnr/ppp1pppp/8/3p4/5PP1/8/PPPPP2P/RNBQKBNR b KQkq - 0 2,#a8611e,29.18918918918919,1,1,-4.121031284332275,7.681774616241455
A03,Bird Opening: Lasker Variation,1. f4 d5 2. Nf3 Nf6 3. e3 c5,Bird Opening,Lasker Variation,rnbqkb1r/pp2pppp/5n2/2pp4/5P2/4PN2/PPPP2PP/RNBQKB1R w KQkq - 0 4,#e87d18,29.18918918918919,1,1,2.974212646484375,-1.3117018938064575
A03,Bird Opening: Sturm Gambit,1. f4 d5 2. c4,Bird Opening,Sturm Gambit,rnbqkbnr/ppp1pppp/8/3p4/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 0 2,#dda066,29.18918918918919,1,1,-4.583774566650391,6.66400146484375
